date,ticker,open,high,low,close,volume,ma_20,ma_50,ma_200,daily_ret,volatility,rsi_14,macd,signal,bb_mid,bb_upper,bb_lower,mkt_cap_M
2022-03-23,RETAIL,293.84,297.76,290.89,296.78,1991856,270.625,277.6348,261.6167,0.041845,0.018094,79.99,3.9205,0.4012,270.625,295.4452,245.8048,266805.0
2022-03-24,RETAIL,297.03,300.29,295.29,299.18,2002707,272.7355,277.512,261.9459,0.008087,0.016914,83.46,5.1294,1.3469,272.7355,299.7484,245.7226,268963.0
2022-03-25,RETAIL,291.68,298.9,291.4,295.8,1804331,274.7095,277.315,262.2809,-0.011298,0.017304,79.84,5.7484,2.2272,274.7095,302.4323,246.9867,265924.0
2022-03-28,RETAIL,286.98,292.35,285.76,290.3,2036938,276.2635,276.9254,262.602,-0.018594,0.01821,68.74,5.7291,2.9276,276.2635,303.8143,248.7127,260980.0
2022-03-29,RETAIL,290.28,297.99,288.33,294.57,2984416,278.0415,276.6376,262.945,0.014709,0.018243,70.54,5.9893,3.5399,278.0415,305.4936,250.5894,264818.0
2022-03-30,RETAIL,291.81,293.8,291.44,292.19,3551721,279.7,276.4878,263.2474,-0.00808,0.018485,67.82,5.9351,4.0189,279.7,306.3084,253.0916,262679.0
2022-03-31,RETAIL,288.94,289.17,286.02,287.87,1809760,281.0995,276.4056,263.564,-0.014785,0.019068,60.71,5.4803,4.3112,281.0995,306.2214,255.9776,258795.0
2022-04-01,RETAIL,294.25,294.57,290.59,291.72,1940350,282.7955,276.5918,263.8897,0.013374,0.018881,59.68,5.3687,4.5227,282.7955,305.7837,259.8073,262256.0
2022-04-04,RETAIL,300.85,301.27,294.07,296.87,1085042,284.778,276.8216,264.2139,0.017654,0.018928,62.22,5.6309,4.7443,284.778,305.1718,264.3842,266886.0
2022-04-05,RETAIL,288.15,292.93,287.18,290.51,4844174,285.8995,276.9574,264.4989,-0.021424,0.01809,62.82,5.2649,4.8485,285.8995,304.8423,266.9567,261168.0
2022-04-06,RETAIL,295.79,300.4,293.75,298.6,1745255,287.3925,277.3022,264.8251,0.027848,0.018839,64.53,5.5634,4.9914,287.3925,305.3205,269.4645,268441.0
2022-04-07,RETAIL,290.86,292.28,290.43,290.5,1570986,288.466,277.536,265.0953,-0.027127,0.02019,52.18,5.0877,5.0107,288.466,304.2015,272.7305,261160.0
2022-04-08,RETAIL,287.7,290.99,284.62,285.92,1615188,289.0565,277.7878,265.3338,-0.015766,0.020335,50.08,4.2917,4.8669,289.0565,303.3434,274.7696,257042.0
2022-04-11,RETAIL,278.28,280.43,277.4,280.17,1566282,289.0845,277.9574,265.5636,-0.020111,0.020473,46.92,3.1605,4.5256,289.0845,303.2954,274.8736,251873.0
2022-04-12,RETAIL,282.34,285.38,280.45,283.35,2656427,289.225,278.153,265.7772,0.01135,0.020613,40.02,2.4918,4.1189,289.225,303.1326,275.3174,254732.0
2022-04-13,RETAIL,283.71,285.68,282.64,285.1,2852319,289.8025,278.2938,266.027,0.006176,0.019734,39.44,2.0792,3.7109,289.8025,301.7971,277.8079,256305.0
2022-04-14,RETAIL,286.78,289.81,285.21,287.14,1781978,290.2375,278.3248,266.298,0.007155,0.01943,43.37,1.8949,3.3477,290.2375,301.072,279.403,258139.0
2022-04-15,RETAIL,284.79,289.24,284.21,287.3,1733330,290.2265,278.5012,266.5476,0.000557,0.018019,47.5,1.7417,3.0265,290.2265,301.073,279.38,258283.0
2022-04-18,RETAIL,295.22,295.79,293.56,295.6,2315430,290.7165,278.8644,266.8295,0.02889,0.019055,50.8,2.2639,2.874,290.7165,301.6064,279.8266,265744.0
2022-04-19,RETAIL,299.44,305.42,296.37,303.53,2529813,291.65,279.421,267.142,0.026827,0.019802,58.15,3.2799,2.9552,291.65,303.5775,279.7225,272873.0
2022-04-20,RETAIL,297.97,298.91,294.05,294.95,7211887,291.5585,279.6818,267.423,-0.028267,0.018813,54.8,3.354,3.0349,291.5585,303.3476,279.7694,265160.0
2022-04-21,RETAIL,292.34,293.84,290.7,290.86,2266599,291.1425,279.9534,267.7024,-0.013867,0.018947,49.42,3.0476,3.0375,291.1425,302.3732,279.9118,261483.0
2022-04-22,RETAIL,283.09,286.12,278.87,280.88,1558426,290.3965,280.024,267.9294,-0.034312,0.020245,39.87,1.9767,2.8253,290.3965,302.2873,278.5057,252511.0
2022-04-25,RETAIL,286.72,287.63,280.48,283.18,3045007,290.0405,280.034,268.1682,0.008189,0.020001,45.1,1.2986,2.52,290.0405,302.362,277.719,254579.0
2022-04-26,RETAIL,283.25,289.41,281.93,285.07,3291542,289.5655,280.1166,268.4436,0.006674,0.019747,40.14,0.9033,2.1966,289.5655,301.8842,277.2468,256278.0
2022-04-27,RETAIL,280.79,281.44,278.77,281.44,3492081,289.028,280.264,268.7301,-0.012734,0.019856,42.94,0.2938,1.8161,289.028,301.7945,276.2615,253015.0
2022-04-28,RETAIL,278.98,284.85,276.64,283.1,2915502,288.7895,280.4852,269.0286,0.005898,0.019676,47.7,-0.0547,1.4419,288.7895,301.8225,275.7565,254507.0
2022-04-29,RETAIL,286.93,290.13,286.39,289.38,1247590,288.6725,280.7798,269.351,0.022183,0.0201,57.46,0.1738,1.1883,288.6725,301.6366,275.7084,260153.0
2022-05-02,RETAIL,287.97,288.17,286.75,287.49,2573010,288.2035,281.0852,269.6643,-0.006531,0.019692,53.42,0.2001,0.9907,288.2035,300.5845,275.8225,258454.0
2022-05-03,RETAIL,293.66,293.89,289.9,290.66,1599111,288.211,281.5642,269.9864,0.011026,0.01929,54.49,0.4713,0.8868,288.211,300.5981,275.8239,261303.0
2022-05-04,RETAIL,284.48,290.89,279.22,288.1,1996902,287.686,282.0766,270.3016,-0.008808,0.018238,50.77,0.4742,0.8043,287.686,299.0684,276.3036,259002.0
2022-05-05,RETAIL,293.27,295.98,288.03,293.93,1961233,287.8575,282.8158,270.6628,0.020236,0.017823,54.87,0.9362,0.8307,287.8575,299.5184,276.1966,264243.0
2022-05-06,RETAIL,291.22,298.66,290.0,294.48,5326950,288.2855,283.579,271.0271,0.001871,0.017395,49.07,1.3313,0.9308,288.2855,300.2708,276.3002,264738.0
2022-05-09,RETAIL,290.79,294.39,285.87,288.06,2862972,288.68,284.1558,271.3552,-0.021801,0.017509,36.85,1.1135,0.9673,288.68,300.0439,277.3161,258966.0
2022-05-10,RETAIL,284.95,285.56,278.1,282.72,1037506,288.6485,284.63,271.65,-0.018538,0.017899,39.0,0.5043,0.8747,288.6485,300.0779,277.2191,254165.0
2022-05-11,RETAIL,283.48,285.01,274.57,279.75,2302007,288.381,285.0446,271.947,-0.010505,0.017986,39.8,-0.2157,0.6566,288.381,300.3955,276.3665,251495.0
2022-05-12,RETAIL,273.23,275.19,265.12,274.11,3728583,287.7295,285.3292,272.1602,-0.020161,0.018384,43.25,-1.2273,0.2798,287.7295,301.3351,274.1239,246425.0
2022-05-13,RETAIL,271.61,277.24,270.98,273.39,3077199,287.034,285.641,272.3755,-0.002627,0.018373,39.92,-2.0633,-0.1888,287.034,302.0781,271.9899,245778.0
2022-05-16,RETAIL,275.17,277.68,274.1,277.68,926490,286.138,286.0502,272.5957,0.015692,0.017404,42.75,-2.3525,-0.6215,286.138,301.1686,271.1074,249634.0
2022-05-17,RETAIL,270.74,276.71,270.25,274.73,1317984,284.698,286.1832,272.8173,-0.010624,0.015986,43.33,-2.7877,-1.0548,284.698,298.1481,271.2479,246982.0
2022-05-18,RETAIL,268.07,269.74,265.67,266.64,1650259,283.2825,286.1412,272.9932,-0.029447,0.016079,35.49,-3.7422,-1.5922,283.2825,298.0809,268.4841,239709.0
2022-05-19,RETAIL,268.96,269.6,266.04,266.19,3769051,282.049,286.0844,273.1577,-0.001688,0.015952,27.21,-4.4833,-2.1705,282.049,298.2356,265.8624,239305.0
2022-05-20,RETAIL,264.06,265.21,261.97,262.95,2779584,281.1525,285.8612,273.3317,-0.012172,0.014458,26.5,-5.2713,-2.7906,281.1525,299.459,262.846,236392.0
2022-05-23,RETAIL,259.9,262.38,256.8,259.28,1279347,279.9575,285.4546,273.4542,-0.013957,0.014388,20.24,-6.1213,-3.4568,279.9575,300.669,259.246,233093.0
2022-05-24,RETAIL,261.49,264.76,259.44,262.59,2351087,278.8335,285.0956,273.5851,0.012766,0.014694,26.15,-6.4535,-4.0561,278.8335,300.7799,256.8871,236068.0
2022-05-25,RETAIL,268.25,272.09,261.85,264.64,1410971,277.9935,284.9174,273.7069,0.007807,0.014768,20.53,-6.4767,-4.5402,277.9935,300.7895,255.1975,237911.0
2022-05-26,RETAIL,259.67,262.06,258.46,260.02,3282853,276.8395,284.549,273.7968,-0.017458,0.014953,17.95,-6.7896,-4.9901,276.8395,300.8513,252.8277,233758.0
2022-05-27,RETAIL,264.91,265.32,259.66,261.52,3363893,275.4465,284.029,273.9013,0.005769,0.013841,22.83,-6.8377,-5.3596,275.4465,299.627,251.266,235106.0
2022-05-30,RETAIL,269.14,270.38,264.49,265.24,2750735,274.334,283.6178,274.0194,0.014225,0.01448,31.49,-6.5008,-5.5879,274.334,298.2271,250.4409,238451.0
2022-05-31,RETAIL,263.79,265.64,263.01,264.28,1469129,273.015,283.2062,274.1054,-0.003619,0.014049,32.89,-6.2393,-5.7181,273.015,296.009,250.021,237588.0
2022-06-01,RETAIL,273.58,275.15,267.92,270.51,4350203,272.1355,282.6808,274.2082,0.023573,0.01535,46.07,-5.4663,-5.6678,272.1355,294.0188,250.2522,243188.0
2022-06-02,RETAIL,275.27,277.4,272.56,276.34,2798633,271.256,282.224,274.3275,0.021552,0.015457,52.9,-4.3333,-5.4009,271.256,290.7328,251.7792,248430.0
2022-06-03,RETAIL,266.19,270.25,265.64,269.91,2429083,270.0275,281.7062,274.3988,-0.023268,0.016054,42.68,-3.9092,-5.1025,270.0275,286.1466,253.9084,242649.0
2022-06-06,RETAIL,265.08,266.64,262.26,262.81,3156302,268.765,281.1564,274.4388,-0.026305,0.016342,39.58,-4.0988,-4.9018,268.765,282.7515,254.7785,236266.0
2022-06-07,RETAIL,254.34,258.66,251.3,257.27,1696488,267.4925,280.4104,274.4563,-0.02108,0.016467,41.43,-4.6425,-4.8499,267.4925,280.7448,254.2402,231286.0
2022-06-08,RETAIL,266.67,267.68,262.29,264.93,4007002,266.7515,279.8652,274.5138,0.029774,0.018087,48.98,-4.4046,-4.7609,266.7515,278.7124,254.7906,238172.0
2022-06-09,RETAIL,259.86,260.17,257.37,258.02,3547395,265.947,279.2682,274.5429,-0.026082,0.018436,46.24,-4.7192,-4.7525,265.947,277.9882,253.9058,231960.0
2022-06-10,RETAIL,258.97,260.28,255.8,256.88,3673409,265.1215,278.5714,274.5454,-0.004418,0.018439,48.1,-5.0028,-4.8026,265.1215,277.2774,252.9656,230935.0
2022-06-13,RETAIL,251.98,253.43,249.96,250.34,3150807,263.7545,277.6408,274.502,-0.025459,0.018545,40.75,-5.6897,-4.98,263.7545,276.1114,251.3976,225056.0
2022-06-14,RETAIL,256.4,257.02,255.11,255.36,2294895,262.786,276.9378,274.5284,0.020053,0.019309,43.29,-5.7626,-5.1365,262.786,274.5426,251.0294,229569.0
2022-06-15,RETAIL,265.87,268.27,263.58,263.71,3183685,262.6395,276.24,274.5893,0.032699,0.0199,52.53,-5.088,-5.1268,262.6395,274.2662,251.0128,237075.0
2022-06-16,RETAIL,264.21,267.29,259.55,261.13,1472877,262.3865,275.6526,274.6421,-0.009783,0.02001,49.74,-4.7072,-5.0429,262.3865,273.9076,250.8654,234756.0
2022-06-17,RETAIL,263.88,264.53,261.05,262.51,2546845,262.3645,275.1844,274.7275,0.005285,0.019867,48.1,-4.2452,-4.8834,262.3645,273.8828,250.8462,235996.0
2022-06-20,RETAIL,269.94,271.65,265.51,265.97,1966924,262.699,274.9004,274.8667,0.01318,0.019783,51.14,-3.5588,-4.6184,262.699,274.2287,251.1693,239107.0
2022-06-21,RETAIL,269.03,269.21,264.97,265.57,2616036,262.848,274.5448,274.9889,-0.001504,0.01961,46.39,-3.0124,-4.2972,262.848,274.4485,251.2475,238747.0
2022-06-22,RETAIL,270.4,272.91,268.59,272.39,1281859,263.2355,274.2906,275.1443,0.025681,0.020342,47.15,-2.0059,-3.839,263.2355,275.5819,250.8891,244879.0
2022-06-23,RETAIL,276.89,278.12,274.58,277.4,2380728,264.1045,274.0958,275.316,0.018393,0.02015,55.51,-0.7949,-3.2302,264.1045,277.8637,250.3453,249383.0
2022-06-24,RETAIL,281.68,283.81,278.58,283.12,1790113,265.1845,274.0122,275.5032,0.02062,0.020511,65.26,0.6193,-2.4603,265.1845,281.2817,249.0873,254525.0
2022-06-27,RETAIL,283.68,286.04,279.26,280.83,2573653,265.964,273.7168,275.7029,-0.008088,0.020542,68.62,1.5376,-1.6607,265.964,283.5166,248.4114,252466.0
2022-06-28,RETAIL,278.33,283.04,276.91,282.46,2961267,266.873,273.2954,275.9414,0.005804,0.020489,65.31,2.3695,-0.8547,266.873,285.8811,247.8649,253932.0
2022-06-29,RETAIL,280.83,282.34,277.91,281.08,2688636,267.4015,273.018,276.1924,-0.004886,0.020006,72.29,2.8842,-0.1069,267.4015,287.3975,247.4055,252691.0
2022-06-30,RETAIL,286.45,287.36,283.3,286.5,1858421,267.9095,272.9308,276.4712,0.019283,0.019896,76.45,3.687,0.6519,267.9095,289.3273,246.4917,257564.0
2022-07-01,RETAIL,283.4,286.87,278.58,285.92,2356499,268.71,273.0316,276.7814,-0.002024,0.019025,85.55,4.2277,1.3671,268.71,291.5895,245.8305,257042.0
2022-07-04,RETAIL,286.51,288.23,284.38,288.17,1394404,269.978,273.1314,277.1082,0.007869,0.01774,84.7,4.7826,2.0502,269.978,294.2493,245.7067,259065.0
2022-07-05,RETAIL,288.29,290.75,281.58,285.37,1999436,271.383,273.1374,277.4455,-0.009716,0.017036,75.96,4.9395,2.628,271.383,295.8097,246.9563,256548.0
2022-07-06,RETAIL,288.04,288.91,284.05,286.44,2680791,272.4585,273.2374,277.739,0.00375,0.016036,81.47,5.0914,3.1207,272.4585,297.5734,247.3436,257510.0
2022-07-07,RETAIL,287.3,289.9,284.52,285.28,1320850,273.8215,273.281,277.9938,-0.00405,0.014546,78.47,5.06,3.5086,273.8215,298.5935,249.0495,256467.0
2022-07-08,RETAIL,281.3,287.78,281.01,285.09,2072716,275.232,273.1952,278.2066,-0.000666,0.01444,76.03,4.9625,3.7994,275.232,299.1399,251.3241,256296.0
2022-07-11,RETAIL,279.65,284.24,277.42,283.83,1771727,276.9065,273.122,278.4193,-0.00442,0.012747,74.29,4.729,3.9853,276.9065,297.9991,255.8139,255163.0
2022-07-12,RETAIL,282.72,286.31,280.79,280.81,2117128,278.179,272.925,278.5904,-0.01064,0.01286,62.46,4.2513,4.0385,278.179,296.7141,259.6439,252448.0
2022-07-13,RETAIL,283.66,289.63,277.1,280.72,2071508,279.0295,272.7774,278.7342,-0.000321,0.011094,55.75,3.8214,3.9951,279.0295,296.2861,261.7729,252367.0
2022-07-14,RETAIL,277.45,280.33,271.83,274.97,2385896,279.7215,272.3982,278.8177,-0.020483,0.011975,35.89,2.9824,3.7925,279.7215,294.9462,264.4968,247198.0
2022-07-15,RETAIL,273.13,274.27,269.43,272.31,3644201,280.2115,271.9548,278.8764,-0.009674,0.012266,35.44,2.0788,3.4498,280.2115,293.6272,266.7958,244807.0
2022-07-18,RETAIL,273.71,274.69,270.31,271.93,2126998,280.5095,271.6322,278.918,-0.001395,0.01199,31.2,1.3169,3.0232,280.5095,292.8118,268.2072,244465.0
2022-07-19,RETAIL,268.87,274.47,267.87,270.42,3006651,280.752,271.3862,278.9792,-0.005553,0.012072,31.06,0.5845,2.5355,280.752,291.9566,269.5474,243108.0
2022-07-20,RETAIL,272.26,276.1,269.37,271.68,2066320,280.7165,271.2248,279.0512,0.004659,0.010638,19.1,0.1045,2.0493,280.7165,292.0365,269.3965,244240.0
2022-07-21,RETAIL,275.54,277.8,266.98,271.7,2398735,280.4315,271.1766,279.1054,7.4e-05,0.009712,19.64,-0.2711,1.5852,280.4315,292.3731,268.4899,244258.0
2022-07-22,RETAIL,275.07,275.69,268.67,271.21,2649017,279.836,271.133,279.1345,-0.001803,0.008273,10.85,-0.6014,1.1479,279.836,292.3854,267.2866,243818.0
2022-07-25,RETAIL,268.87,273.25,265.59,272.52,3761278,279.4205,271.0298,279.1968,0.00483,0.008287,18.15,-0.7489,0.7685,279.4205,292.3751,266.4659,244995.0
2022-07-26,RETAIL,267.38,269.94,261.67,263.74,3381470,278.4845,270.81,279.2377,-0.032218,0.010576,9.29,-1.5562,0.3036,278.4845,293.1116,263.8574,237102.0
2022-07-27,RETAIL,265.69,267.33,262.63,263.68,3769300,277.6145,270.7508,279.2724,-0.000227,0.010592,9.67,-2.1758,-0.1923,277.6145,293.5985,261.6305,237048.0
2022-07-28,RETAIL,260.24,262.74,259.44,262.63,2071539,276.421,270.6796,279.3044,-0.003982,0.009184,9.37,-2.7202,-0.6979,276.421,293.1584,259.6836,236104.0
2022-07-29,RETAIL,263.34,264.81,262.96,263.62,2382532,275.306,270.693,279.3607,0.00377,0.009349,13.08,-3.0368,-1.1657,275.306,292.3473,258.2647,236994.0
2022-08-01,RETAIL,260.71,263.13,256.7,259.22,1849705,273.8585,270.6918,279.389,-0.016691,0.00932,12.45,-3.6012,-1.6528,273.8585,291.2143,256.5027,233039.0
2022-08-02,RETAIL,264.86,265.03,256.64,261.56,2595111,272.668,270.6712,279.424,0.009027,0.009777,19.1,-3.8157,-2.0854,272.668,289.9654,255.3706,235142.0
2022-08-03,RETAIL,255.03,260.54,253.08,255.92,2099399,271.142,270.4968,279.3978,-0.021563,0.010304,19.16,-4.3902,-2.5463,271.142,288.7066,253.5774,230072.0
2022-08-04,RETAIL,266.29,268.84,262.53,262.71,1646371,270.0135,270.5506,279.4287,0.026532,0.012563,36.29,-4.2486,-2.8868,270.0135,286.628,253.399,236176.0
2022-08-05,RETAIL,272.73,274.15,271.09,271.87,2732119,269.3525,270.7576,279.4776,0.034867,0.015283,49.93,-3.3585,-2.9811,269.3525,284.4215,254.2835,244411.0
2022-08-08,RETAIL,262.85,266.92,262.15,265.37,1549555,268.4295,270.7602,279.5032,-0.023908,0.016031,44.82,-3.1414,-3.0132,268.4295,281.9462,254.9128,238568.0
2022-08-09,RETAIL,273.75,275.94,268.67,269.73,1813184,267.8755,270.8692,279.5436,0.01643,0.016508,48.12,-2.5877,-2.9281,267.8755,280.1023,255.6487,242487.0
2022-08-10,RETAIL,268.26,271.22,267.11,268.87,894143,267.283,270.8364,279.5634,-0.003188,0.016506,47.32,-2.193,-2.7811,267.283,277.9363,256.6297,241714.0
2022-08-11,RETAIL,271.74,271.91,266.61,268.76,1258606,266.9725,270.6848,279.5702,-0.000409,0.015925,47.66,-1.8676,-2.5984,266.9725,277.0277,256.9173,241615.0
2022-08-12,RETAIL,265.24,269.1,264.45,268.68,1687868,266.791,270.6602,279.578,-0.000298,0.015794,46.24,-1.5977,-2.3982,266.791,276.5677,257.0143,241543.0
2022-08-15,RETAIL,267.5,269.15,264.93,265.6,1636942,266.4745,270.716,279.5582,-0.011463,0.015982,52.05,-1.6138,-2.2414,266.4745,275.9561,256.9929,238774.0
2022-08-16,RETAIL,267.17,272.92,265.86,269.71,3916604,266.439,270.9648,279.5808,0.015474,0.016358,56.09,-1.2801,-2.0491,266.439,275.8635,257.0145,242469.0
2022-08-17,RETAIL,273.06,276.33,268.64,269.52,2252268,266.331,271.0566,279.5834,-0.000704,0.016321,57.09,-1.0192,-1.8431,266.331,275.5499,257.1121,242298.0
2022-08-18,RETAIL,269.34,270.07,264.75,266.3,3990499,266.061,271.2222,279.5819,-0.011947,0.016528,52.64,-1.0601,-1.6865,266.061,274.9274,257.1946,239404.0
2022-08-19,RETAIL,264.69,268.73,262.33,268.21,2200743,265.911,271.4488,279.609,0.007172,0.016623,59.3,-0.9277,-1.5348,265.911,274.508,257.314,241121.0
2022-08-22,RETAIL,263.84,268.1,260.87,266.24,2342307,265.597,271.7668,279.608,-0.007345,0.016643,54.88,-0.9705,-1.4219,265.597,273.617,257.577,239350.0
2022-08-23,RETAIL,263.37,264.8,261.03,263.31,1972813,265.5755,271.9258,279.5736,-0.011005,0.015161,58.16,-1.2267,-1.3829,265.5755,273.6188,257.5322,236716.0
2022-08-24,RETAIL,262.06,267.67,260.15,265.07,2770659,265.645,271.953,279.6007,0.006684,0.015234,52.93,-1.2731,-1.3609,265.645,273.6432,257.6468,238298.0
2022-08-25,RETAIL,256.5,259.34,255.26,258.32,1640831,265.4295,271.8968,279.5924,-0.025465,0.016278,32.09,-1.8334,-1.4554,265.4295,273.9827,256.8763,232230.0
2022-08-26,RETAIL,258.01,259.58,255.48,256.45,2357353,265.071,271.7756,279.5356,-0.007239,0.016305,36.57,-2.4006,-1.6444,265.071,274.4998,255.6422,230549.0
2022-08-29,RETAIL,248.16,249.34,245.67,247.57,3160356,264.4885,271.4076,279.4385,-0.034627,0.017638,20.63,-3.5261,-2.0208,264.4885,276.5196,252.4574,222565.0
2022-08-30,RETAIL,251.23,253.5,247.15,249.67,3005136,263.894,271.0896,279.343,0.008482,0.01762,25.36,-4.2001,-2.4566,263.894,277.5938,250.1942,224453.0
2022-08-31,RETAIL,249.29,251.19,248.87,250.31,1534997,263.6135,270.648,279.2388,0.002563,0.017039,26.64,-4.6293,-2.8912,263.6135,278.2016,249.0254,225029.0
2022-09-01,RETAIL,251.75,252.5,248.59,249.54,2073366,262.955,270.0908,279.15,-0.003076,0.015763,26.18,-4.9742,-3.3078,262.955,278.8457,247.0643,224336.0
2022-09-02,RETAIL,250.07,251.09,245.2,248.31,2792229,261.777,269.3946,279.031,-0.004929,0.013089,27.45,-5.2859,-3.7034,261.777,278.3629,245.1911,223231.0
2022-09-05,RETAIL,242.76,244.72,238.98,244.3,1658171,260.7235,268.664,278.8828,-0.016149,0.012587,16.77,-5.7897,-4.1207,260.7235,278.9445,242.5025,219626.0
2022-09-06,RETAIL,243.38,246.53,242.08,244.18,5040945,259.446,267.8984,278.742,-0.000491,0.011673,16.8,-6.1281,-4.5221,259.446,278.5686,240.3234,219518.0
2022-09-07,RETAIL,237.93,241.6,237.2,240.75,2061226,258.04,267.0918,278.5757,-0.014047,0.011841,16.71,-6.5969,-4.9371,258.04,278.3437,237.7363,216434.0
2022-09-08,RETAIL,230.8,233.34,230.74,232.33,1679875,256.2185,266.0084,278.354,-0.034974,0.013477,10.03,-7.5608,-5.4618,256.2185,278.8732,233.5638,208865.0
2022-09-09,RETAIL,229.6,230.59,227.34,227.93,3242062,254.181,264.8486,278.0977,-0.018939,0.013621,9.51,-8.5808,-6.0856,254.181,279.3114,229.0506,204909.0
2022-09-12,RETAIL,229.14,229.82,228.48,228.61,4656308,252.3315,263.6574,277.8473,0.002983,0.013815,11.5,-9.2279,-6.7141,252.3315,279.3007,225.3623,205520.0
2022-09-13,RETAIL,226.34,226.66,225.91,226.13,3810343,250.1525,262.4726,277.5433,-0.010848,0.012735,7.47,-9.8275,-7.3368,250.1525,278.2291,222.0759,203291.0
2022-09-14,RETAIL,224.29,225.89,224.2,224.76,913214,247.9145,261.239,277.2101,-0.006058,0.012614,8.47,-10.2946,-7.9283,247.9145,276.6196,219.2094,202059.0
2022-09-15,RETAIL,228.4,231.49,227.91,228.06,1626677,246.0025,260.0946,276.9021,0.014682,0.013645,16.07,-10.28,-8.3987,246.0025,274.6454,217.3596,205026.0
2022-09-16,RETAIL,229.23,231.4,226.54,229.29,1630000,244.0565,258.9786,276.6273,0.005393,0.013549,23.26,-10.0533,-8.7296,244.0565,271.6146,216.4984,206132.0
2022-09-19,RETAIL,225.95,227.84,224.17,225.98,1529566,242.0435,257.8216,276.3412,-0.014436,0.013631,16.53,-10.0252,-8.9887,242.0435,268.6438,215.4432,203156.0
2022-09-20,RETAIL,228.2,230.74,226.41,227.44,2379271,240.25,256.7542,276.0618,0.006461,0.013989,18.42,-9.7724,-9.1455,240.25,265.6215,214.8785,204469.0
2022-09-21,RETAIL,226.18,228.32,222.21,228.21,1344773,238.407,255.704,275.7696,0.003386,0.013835,20.55,-9.4016,-9.1967,238.407,261.4339,215.3801,205161.0
2022-09-22,RETAIL,224.21,228.38,221.71,227.54,1531688,236.868,254.7554,275.4554,-0.002936,0.013186,20.87,-9.0574,-9.1688,236.868,258.354,215.382,204558.0
2022-09-23,RETAIL,228.24,230.68,227.12,228.08,3556952,235.4495,253.8708,275.1297,0.002373,0.013322,24.8,-8.6414,-9.0633,235.4495,255.1652,215.7338,205044.0
2022-09-26,RETAIL,221.38,224.84,219.14,224.64,2099688,234.303,252.925,274.8024,-0.015082,0.011712,22.48,-8.4914,-8.949,234.303,253.7155,214.8905,201951.0
2022-09-27,RETAIL,222.63,223.34,221.27,222.83,2287752,232.961,251.9732,274.457,-0.008057,0.011303,23.55,-8.4215,-8.8435,232.961,251.5959,214.3261,200324.0
2022-09-28,RETAIL,219.3,222.61,217.99,220.37,4640709,231.464,250.947,274.0646,-0.01104,0.011194,28.58,-8.4671,-8.7682,231.464,249.0092,213.9188,198113.0
2022-09-29,RETAIL,217.96,218.26,216.2,216.35,3122551,229.8045,249.84,273.6141,-0.018242,0.011475,28.98,-8.7269,-8.7599,229.8045,246.4039,213.2051,194499.0
2022-09-30,RETAIL,217.65,220.75,212.71,220.36,1893916,228.407,248.823,273.1314,0.018535,0.012824,36.64,-8.5112,-8.7102,228.407,243.0358,213.7782,198104.0
2022-10-03,RETAIL,220.44,223.02,218.06,222.1,2941551,227.297,247.8146,272.6575,0.007896,0.012936,43.31,-8.1063,-8.5894,227.297,240.1037,214.4903,199668.0
2022-10-04,RETAIL,227.95,231.27,227.74,229.35,1842309,226.5555,247.1268,272.1837,0.032643,0.015389,56.37,-7.1184,-8.2952,226.5555,236.6835,216.4275,206186.0
2022-10-05,RETAIL,230.32,231.14,226.24,226.98,3322454,225.867,246.3928,271.7167,-0.010334,0.015271,48.46,-6.4524,-7.9266,225.867,233.4959,218.2381,204055.0
2022-10-06,RETAIL,227.33,230.91,225.79,229.69,3743434,225.735,245.734,271.2928,0.011939,0.013583,50.55,-5.6408,-7.4695,225.735,232.9745,218.4955,206491.0
2022-10-07,RETAIL,234.9,235.24,230.14,231.46,2538167,225.9115,245.0908,270.8907,0.007706,0.012971,57.82,-4.7995,-6.9355,225.9115,233.5381,218.2849,208083.0
2022-10-10,RETAIL,238.8,238.93,234.66,236.57,2818873,226.3095,244.6378,270.4846,0.022077,0.013812,61.81,-3.678,-6.284,226.3095,235.2471,217.3719,212676.0
2022-10-11,RETAIL,232.37,236.75,231.07,235.26,2967956,226.766,244.1118,270.0876,-0.005537,0.013605,58.99,-2.8619,-5.5996,226.766,236.5569,216.9751,211499.0
2022-10-12,RETAIL,230.17,233.74,228.96,232.62,6718520,227.159,243.6458,269.674,-0.011222,0.013815,56.17,-2.4006,-4.9598,227.159,237.2377,217.0803,209125.0
2022-10-13,RETAIL,233.78,237.89,230.32,236.05,3942591,227.5585,243.1126,269.3066,0.014745,0.013818,59.04,-1.7381,-4.3154,227.5585,238.3926,216.7244,212209.0
2022-10-14,RETAIL,237.3,238.25,231.4,234.28,2365059,227.808,242.3608,268.9301,-0.007498,0.013942,61.37,-1.3405,-3.7205,227.808,239.0328,216.5832,210618.0
2022-10-17,RETAIL,233.2,237.86,229.85,236.71,2196945,228.3445,241.7876,268.5736,0.010372,0.01358,66.13,-0.8198,-3.1403,228.3445,240.2089,216.4801,212802.0
2022-10-18,RETAIL,231.11,234.83,229.08,233.89,2011047,228.667,241.0708,268.208,-0.011913,0.013909,65.58,-0.6275,-2.6378,228.667,240.776,216.558,210267.0
